problem_id,lesson_id,lesson_title,module,topic,source_order,original_number,kind,section,note_path,solution_note,status,source_pdf_name,source_pdf,source_pdf_uri
8-1-20,8-1,向量,向量,向量,20,12,经典例题,(三)等值线,01_题目/8_向量/8-1_向量/8-1-20.md,02_我的解答/8_向量/8-1_向量/8-1-20_我的解答.md,todo,8-1向量-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\8-1向量-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/8-1%E5%90%91%E9%87%8F-%E8%AE%B2%E4%B9%89.pdf
8-1-21,8-1,向量,向量,向量,21,13,经典例题,(三)等值线,01_题目/8_向量/8-1_向量/8-1-21.md,02_我的解答/8_向量/8-1_向量/8-1-21_我的解答.md,todo,8-1向量-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\8-1向量-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/8-1%E5%90%91%E9%87%8F-%E8%AE%B2%E4%B9%89.pdf
9-1-1,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,1,1,知识清单,一、知识清单,01_题目/9_立体几何/9-1_轨迹与最值/9-1-1.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-1_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-2,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,2,2,知识清单,一、知识清单,01_题目/9_立体几何/9-1_轨迹与最值/9-1-2.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-2_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-3,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,3,3,知识清单,一、知识清单,01_题目/9_立体几何/9-1_轨迹与最值/9-1-3.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-3_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-4,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,4,4,知识清单,一、知识清单,01_题目/9_立体几何/9-1_轨迹与最值/9-1-4.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-4_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-5,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,5,5,知识清单,一、知识清单,01_题目/9_立体几何/9-1_轨迹与最值/9-1-5.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-5_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-6,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,6,6,知识清单,一、知识清单,01_题目/9_立体几何/9-1_轨迹与最值/9-1-6.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-6_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-7,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,7,7,知识清单,一、知识清单,01_题目/9_立体几何/9-1_轨迹与最值/9-1-7.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-7_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-8,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,8,1,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-8.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-8_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-9,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,9,2,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-9.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-9_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-10,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,10,3,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-10.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-10_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-11,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,11,4,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-11.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-11_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-12,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,12,5,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-12.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-12_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-13,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,13,6,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-13.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-13_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-14,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,14,7,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-14.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-14_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-15,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,15,8,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-15.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-15_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-16,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,16,9,经典例题,(一)轨迹,01_题目/9_立体几何/9-1_轨迹与最值/9-1-16.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-16_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-17,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,17,10,经典例题,(三) 综合应用,01_题目/9_立体几何/9-1_轨迹与最值/9-1-17.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-17_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-1-18,9-1,立体几何：轨迹与最值,立体几何,轨迹与最值,18,11,经典例题,(三) 综合应用,01_题目/9_立体几何/9-1_轨迹与最值/9-1-18.md,02_我的解答/9_立体几何/9-1_轨迹与最值/9-1-18_我的解答.md,todo,9-1立体几何：轨迹与最值-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-1立体几何：轨迹与最值-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-1%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E8%BD%A8%E8%BF%B9%E4%B8%8E%E6%9C%80%E5%80%BC-%E8%AE%B2%E4%B9%89.pdf
9-2-1,9-2,立体几何：翻折,立体几何,翻折,1,1,经典例题,经典例题,01_题目/9_立体几何/9-2_翻折/9-2-1.md,02_我的解答/9_立体几何/9-2_翻折/9-2-1_我的解答.md,todo,9-2立体几何：翻折-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-2立体几何：翻折-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-2%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E7%BF%BB%E6%8A%98-%E8%AE%B2%E4%B9%89.pdf
9-2-2,9-2,立体几何：翻折,立体几何,翻折,2,2,经典例题,经典例题,01_题目/9_立体几何/9-2_翻折/9-2-2.md,02_我的解答/9_立体几何/9-2_翻折/9-2-2_我的解答.md,todo,9-2立体几何：翻折-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-2立体几何：翻折-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-2%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E7%BF%BB%E6%8A%98-%E8%AE%B2%E4%B9%89.pdf
9-2-3,9-2,立体几何：翻折,立体几何,翻折,3,3,经典例题,经典例题,01_题目/9_立体几何/9-2_翻折/9-2-3.md,02_我的解答/9_立体几何/9-2_翻折/9-2-3_我的解答.md,todo,9-2立体几何：翻折-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-2立体几何：翻折-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-2%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E7%BF%BB%E6%8A%98-%E8%AE%B2%E4%B9%89.pdf
9-2-4,9-2,立体几何：翻折,立体几何,翻折,4,4,经典例题,经典例题,01_题目/9_立体几何/9-2_翻折/9-2-4.md,02_我的解答/9_立体几何/9-2_翻折/9-2-4_我的解答.md,todo,9-2立体几何：翻折-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-2立体几何：翻折-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-2%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E7%BF%BB%E6%8A%98-%E8%AE%B2%E4%B9%89.pdf
9-2-5,9-2,立体几何：翻折,立体几何,翻折,5,5,经典例题,经典例题,01_题目/9_立体几何/9-2_翻折/9-2-5.md,02_我的解答/9_立体几何/9-2_翻折/9-2-5_我的解答.md,todo,9-2立体几何：翻折-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-2立体几何：翻折-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-2%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E7%BF%BB%E6%8A%98-%E8%AE%B2%E4%B9%89.pdf
9-2-6,9-2,立体几何：翻折,立体几何,翻折,6,6,经典例题,经典例题,01_题目/9_立体几何/9-2_翻折/9-2-6.md,02_我的解答/9_立体几何/9-2_翻折/9-2-6_我的解答.md,todo,9-2立体几何：翻折-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-2立体几何：翻折-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-2%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E7%BF%BB%E6%8A%98-%E8%AE%B2%E4%B9%89.pdf
9-3-1,9-3,立体几何：外接球,立体几何,外接球,1,2,讲义,(一) 通法,01_题目/9_立体几何/9-3_外接球/9-3-1.md,02_我的解答/9_立体几何/9-3_外接球/9-3-1_我的解答.md,todo,9-3立体几何：外接球-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-3立体几何：外接球-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-3%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E5%A4%96%E6%8E%A5%E7%90%83-%E8%AE%B2%E4%B9%89.pdf
9-3-2,9-3,立体几何：外接球,立体几何,外接球,2,3,讲义,(一) 通法,01_题目/9_立体几何/9-3_外接球/9-3-2.md,02_我的解答/9_立体几何/9-3_外接球/9-3-2_我的解答.md,todo,9-3立体几何：外接球-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-3立体几何：外接球-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-3%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E5%A4%96%E6%8E%A5%E7%90%83-%E8%AE%B2%E4%B9%89.pdf
9-3-3,9-3,立体几何：外接球,立体几何,外接球,3,1,讲义,(一) 通法,01_题目/9_立体几何/9-3_外接球/9-3-3.md,02_我的解答/9_立体几何/9-3_外接球/9-3-3_我的解答.md,todo,9-3立体几何：外接球-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-3立体几何：外接球-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-3%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E5%A4%96%E6%8E%A5%E7%90%83-%E8%AE%B2%E4%B9%89.pdf
9-3-4,9-3,立体几何：外接球,立体几何,外接球,4,2,讲义,(一) 通法,01_题目/9_立体几何/9-3_外接球/9-3-4.md,02_我的解答/9_立体几何/9-3_外接球/9-3-4_我的解答.md,todo,9-3立体几何：外接球-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-3立体几何：外接球-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-3%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E5%A4%96%E6%8E%A5%E7%90%83-%E8%AE%B2%E4%B9%89.pdf
9-3-5,9-3,立体几何：外接球,立体几何,外接球,5,3,讲义,(一) 通法,01_题目/9_立体几何/9-3_外接球/9-3-5.md,02_我的解答/9_立体几何/9-3_外接球/9-3-5_我的解答.md,todo,9-3立体几何：外接球-讲义.pdf,C:\Users\lucky12345\Documents\高中数学复习\分类版\01_学生版-讲义\9-3立体几何：外接球-讲义.pdf,file:///C:/Users/lucky12345/Documents/%E9%AB%98%E4%B8%AD%E6%95%B0%E5%AD%A6%E5%A4%8D%E4%B9%A0/%E5%88%86%E7%B1%BB%E7%89%88/01_%E5%AD%A6%E7%94%9F%E7%89%88-%E8%AE%B2%E4%B9%89/9-3%E7%AB%8B%E4%BD%93%E5%87%A0%E4%BD%95%EF%BC%9A%E5%A4%96%E6%8E%A5%E7%90%83-%E8%AE%B2%E4%B9%89.pdf
